,SB,DT,DB,ASP,TC,LT,VB,PC,GB
lncRNA:CR44507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hexo2,0.06550218340611354,0.008204193254329991,0.0644431882419446,0.014652014652014652,0.019115890083632018,0.006230529595015576,0.03680981595092025,0.046278924327704814,0.027777777777777776
CG2004,0.3134400776322174,0.27119416590701917,0.8021481062747314,0.31135531135531136,0.26881720430107525,0.27414330218068533,0.7709611451942741,0.48405253283302063,0.09722222222222222
CG1785,0.07472100921882581,0.04694621695533273,0.09044657998869418,0.08058608058608059,0.06690561529271206,0.024922118380062305,0.147239263803681,0.10569105691056911,0.0
l(1)G0020,0.03541969917515769,0.02780309936189608,0.03278688524590164,0.02564102564102564,0.026284348864994027,0.006230529595015576,0.08588957055214724,0.0300187617260788,0.013888888888888888
CG1789,0.16642406598738477,0.1317228805834093,0.24194460146975694,0.17216117216117216,0.13620071684587814,0.09657320872274143,0.2985685071574642,0.22326454033771106,0.041666666666666664
Lim1,0.0024260067928190197,0.008204193254329991,0.0022611644997173543,0.007326007326007326,0.0023894862604540022,0.006230529595015576,0.00408997955010225,0.001876172607879925,0.0
CG12075,0.048520135856380396,0.05788514129443938,0.11192764273600904,0.04395604395604396,0.06451612903225806,0.1588785046728972,0.12678936605316973,0.3058161350844278,0.18055555555555555
Moe,2.0926734594856864,1.8701002734731085,2.266817410966648,2.1355311355311355,2.3775388291517325,1.0404984423676011,1.9447852760736197,2.241400875547217,1.3055555555555556
CG1885,0.08054342552159147,0.04603463992707384,0.12662521198417184,0.08424908424908426,0.06451612903225806,0.040498442367601244,0.11042944785276074,0.07942464040025016,0.0
Rbm13,0.10092188258127123,0.1007292616226071,0.12323346523459582,0.05860805860805861,0.07168458781362007,0.028037383177570093,0.261758691206544,0.16760475297060662,0.027777777777777776
e(r),0.6875303250849102,0.39061075660893346,0.8111927642736009,1.1428571428571428,0.6403823178016727,0.5202492211838006,0.7116564417177914,1.1782363977485928,0.2638888888888889
rdgA,0.19602134885977682,0.07748404740200547,0.39400791407574903,0.19413919413919414,0.14695340501792115,0.06853582554517133,0.1656441717791411,0.4290181363352095,0.027777777777777776
lncRNA:CR44111,0.001455604075691412,0.00045578851412944393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG43255,0.0009704027171276079,0.0,0.0,0.0,0.0,0.0,0.0,0.0006253908692933083,0.0
lncRNA:CR43836,0.0,0.0,0.0016958733747880158,0.0,0.0,0.0,0.0,0.0006253908692933083,0.0
CG10962,0.025230470645317808,0.03691886964448496,0.7275296777840587,0.014652014652014652,0.03464755077658303,0.08722741433021806,0.10429447852760736,0.028142589118198873,0.1527777777777778
Nost,0.6821931101407084,0.08477666362807658,0.19954776710005653,2.9963369963369964,0.21863799283154123,0.07165109034267912,0.30265848670756645,0.13133208255159476,0.013888888888888888
CG15365,0.26589034449296456,0.04375569735642662,0.13962690785754664,0.8388278388278388,0.11708482676224612,0.1059190031152648,0.11860940695296524,0.10256410256410256,0.0
CG10970,0.0,0.0,0.0016958733747880158,0.0,0.0,0.012461059190031152,0.002044989775051125,0.0025015634771732333,0.0
asRNA:CR45538,0.0009704027171276079,0.0,0.0033917467495760316,0.0,0.0,0.003115264797507788,0.006134969325153374,0.001876172607879925,0.0
CG44325,7.019408054342552,1.1741112123974475,8.548897682306388,1.6117216117216118,1.6140979689366786,8.445482866043614,5.9038854805725975,5.629768605378361,1.4166666666666667
CG7246,0.020863658418243572,0.01276207839562443,0.01978518937252685,0.02564102564102564,0.026284348864994027,0.003115264797507788,0.032719836400818,0.03314571607254534,0.0
HP1b,0.18777292576419213,0.12306289881494986,0.2312040700960995,0.17216117216117216,0.13739545997610514,0.102803738317757,0.21063394683026584,0.23389618511569732,0.16666666666666666
APC4,0.023774866569626393,0.020054694621695533,0.027133973996608253,0.014652014652014652,0.011947431302270013,0.03115264797507788,0.026584867075664622,0.02564102564102564,0.0
CG32708,0.10237748665696264,0.05606198723792161,0.12945166760881854,0.09523809523809523,0.07287933094384708,0.07476635514018691,0.15950920245398773,0.12445278298936835,0.041666666666666664
CG32706,0.005337214944201844,0.0036463081130355514,0.0016958733747880158,0.0,0.0023894862604540022,0.006230529595015576,0.006134969325153374,0.001876172607879925,0.0
CG6999,0.001455604075691412,0.0009115770282588879,0.0,0.0,0.0,0.006230529595015576,0.0,0.0,0.0
CCT2,1.3309073265405142,0.7739288969917958,1.4002261164499716,1.315018315018315,1.008363201911589,0.9190031152647975,1.4314928425357873,2.08505315822389,0.7777777777777778
CG7766,0.09898107714701601,0.09206927985414767,0.10457885811192764,0.13553113553113552,0.0908004778972521,0.11214953271028037,0.15337423312883436,0.09130706691682301,0.09722222222222222
Bx42,0.2717127607957302,0.19325432999088424,0.4030525720746184,0.29304029304029305,0.21385902031063322,0.26791277258566976,0.31901840490797545,0.44840525328330205,0.3472222222222222
Arfrp1,0.15380883066472587,0.0788514129443938,0.21989824759751272,0.17216117216117216,0.11947431302270012,0.14330218068535824,0.16768916155419222,0.2595372107567229,0.125
AP-1gamma,0.6394953905870936,0.3245214220601641,0.6998304126625212,0.8461538461538461,0.4635603345280765,0.6728971962616822,0.6605316973415133,0.9543464665415885,0.4027777777777778
fend,0.011644832605531296,0.05241567912488605,0.005652911249293386,0.007326007326007326,0.0023894862604540022,0.021806853582554516,0.012269938650306749,0.004377736085053158,0.16666666666666666
lncRNA:CR44517,0.0,0.00045578851412944393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG7065,0.11984473556525958,0.08386508659981769,0.14754098360655737,0.09523809523809523,0.0908004778972521,0.09034267912772585,0.1165644171779141,0.16135084427767354,0.09722222222222222
fh,0.07714701601164484,0.03555150410209663,0.12323346523459582,0.10256410256410256,0.06212664277180406,0.056074766355140186,0.11247443762781185,0.1357098186366479,0.041666666666666664
Bap111,0.16108685104318293,0.1267092069279854,0.2312040700960995,0.14285714285714285,0.12544802867383512,0.1557632398753894,0.2167689161554192,0.20200125078173858,0.08333333333333333
His3.3B,1.8888888888888888,1.780309936189608,3.0192198982475977,2.4505494505494507,1.7144563918757467,1.482866043613707,2.394683026584867,2.569731081926204,1.5138888888888888
Ost48,1.7908782144590005,0.8331814038286235,2.4782362916902203,1.706959706959707,1.4826762246117084,0.7538940809968847,2.355828220858896,2.793621013133208,0.25
Dlip1,0.024260067928190198,0.031449407474931634,0.05765969474279254,0.029304029304029304,0.017921146953405017,0.040498442367601244,0.0736196319018405,0.031269543464665414,0.027777777777777776
CG9034,0.9742843279961184,0.5191431175934367,1.1362351611079706,1.0146520146520146,0.7753882915173238,0.5389408099688473,1.3558282208588956,1.263914946841776,0.5833333333333334
Zpr1,0.07278020378457059,0.06472196900638104,0.09383832673827021,0.08424908424908426,0.07765830346475508,0.04361370716510903,0.11042944785276074,0.10068792995622264,0.013888888888888888
CG44532,0.00048520135856380397,0.0,0.0005652911249293386,0.0,0.0,0.0,0.002044989775051125,0.0,0.0
mei-P26,0.4672489082969432,0.33226982680036465,0.574335782928208,0.5238095238095238,0.4241338112305854,0.37383177570093457,0.5705521472392638,0.792995622263915,0.3055555555555556
CG12115,0.0,0.0,0.0,0.003663003663003663,0.0,0.0,0.0,0.0,0.0
CG12056,0.15574963609898107,0.05788514129443938,0.19954776710005653,0.1684981684981685,0.12305854241338113,0.09034267912772585,0.18200408997955012,0.18449030644152595,0.05555555555555555
CG12106,0.05725376031052887,0.03828623518687329,0.08140192198982477,0.06227106227106227,0.06571087216248507,0.059190031152647975,0.06748466257668712,0.08380237648530331,0.013888888888888888
CG12118,0.09170305676855896,0.04102096627164995,0.11758055398530243,0.0695970695970696,0.06929510155316607,0.06853582554517133,0.10633946830265849,0.1294559099437148,0.1111111111111111
su(r),0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
SmydA-9,0.0,0.00045578851412944393,0.0,0.0,0.0,0.0,0.002044989775051125,0.0012507817385866166,0.0
CG12121,0.22464822901504125,0.14813126709206928,0.31430186546071226,0.21245421245421245,0.1923536439665472,0.18691588785046728,0.2719836400817996,0.399624765478424,0.1111111111111111
mxc,0.04269771955361475,0.020966271649954422,0.0497456189937818,0.040293040293040296,0.02986857825567503,0.018691588785046728,0.05725971370143149,0.05065666041275797,0.013888888888888888
Larp7,0.060164968461911696,0.047857793983591614,0.09101187111362352,0.09157509157509157,0.052568697729988054,0.04984423676012461,0.09406952965235174,0.09631019387116949,0.027777777777777776
amx,0.049490538573508006,0.03099361896080219,0.06331260599208592,0.05860805860805861,0.04062126642771804,0.07476635514018691,0.04294478527607362,0.07567229518449031,0.09722222222222222
Dsor1,0.12857836001940806,0.09571558796718323,0.19276427360090448,0.1282051282051282,0.12544802867383512,0.13395638629283488,0.16359918200409,0.22951844903064414,0.08333333333333333
CG17754,0.1591460456089277,0.17092069279854147,0.250423968343697,0.3626373626373626,0.18518518518518517,0.3115264797507788,0.23721881390593047,0.3921200750469043,1.3194444444444444
ric8a,0.049005337214944204,0.02871467639015497,0.06783493499152063,0.06593406593406594,0.02986857825567503,0.0529595015576324,0.05521472392638037,0.09380863039399624,0.08333333333333333
Erk7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG17440,0.00048520135856380397,0.00045578851412944393,0.0005652911249293386,0.0,0.0011947431302270011,0.0,0.002044989775051125,0.0006253908692933083,0.0
Cfp1,0.027656477438136828,0.02871467639015497,0.04352741661955907,0.02197802197802198,0.026284348864994027,0.024922118380062305,0.04703476482617587,0.03439649781113196,0.013888888888888888
Aladin,0.05482775351770985,0.04694621695533273,0.08253250423968343,0.02197802197802198,0.052568697729988054,0.040498442367601244,0.08793456032719836,0.04815509693558474,0.041666666666666664
c11.1,0.04754973313925279,0.031449407474931634,0.05822498586772187,0.04395604395604396,0.03106332138590203,0.08411214953271028,0.06748466257668712,0.060662914321450906,0.041666666666666664
lz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c12.1,0.4192139737991266,0.27894257064721967,0.6218202374222724,0.5311355311355311,0.2915173237753883,0.4517133956386293,0.5296523517382413,0.6228893058161351,0.9722222222222222
c12.2,0.022804463852498787,0.010027347310847767,0.02148106274731487,0.03663003663003663,0.010752688172043012,0.018691588785046728,0.028629856850715747,0.020012507817385866,0.0
CG34449,0.2319262493934983,0.203281677301732,0.27586206896551724,0.26373626373626374,0.23536439665471923,0.24610591900311526,0.25153374233128833,0.30331457160725456,0.2222222222222222
CG34450,0.00048520135856380397,0.0013673655423883319,0.0011305822498586771,0.0,0.0011947431302270011,0.0,0.0,0.0,0.0
BCL7-like,0.15235322658903444,0.10619872379216044,0.17637083097795364,0.14285714285714285,0.11230585424133811,0.07165109034267912,0.1411042944785276,0.1713570981863665,0.05555555555555555
mgl,1.3595342066957787,0.7096627164995443,2.3058224985867724,1.6007326007326008,1.2951015531660692,2.897196261682243,1.591002044989775,1.8342714196372734,0.7361111111111112
CG44815,0.0048520135856380394,0.0009115770282588879,0.006218202374222725,0.003663003663003663,0.0035842293906810036,0.006230529595015576,0.006134969325153374,0.004377736085053158,0.0
CG32700,0.0038816108685104317,0.0031905195989061076,0.008479366873940079,0.018315018315018316,0.0011947431302270011,0.006230529595015576,0.010224948875255624,0.0068792995622263915,0.0
l(1)G0320,4.358563803978651,2.1422060164083865,5.892029395138496,4.996336996336996,4.371565113500598,4.258566978193146,6.102249488752556,6.724828017510944,0.875
RpS28b,12.298884036875304,7.135824977210574,16.54550593555681,12.45054945054945,9.652329749103943,8.38006230529595,15.658486707566462,16.92057535959975,10.305555555555555
CG15317,0.13294517224648228,0.0601640838650866,0.1656302996042962,0.1575091575091575,0.0931899641577061,0.07165109034267912,0.16768916155419222,0.13633520950594122,0.06944444444444445
lncRNA:CR42767,0.00048520135856380397,0.0,0.0011305822498586771,0.003663003663003663,0.0,0.0,0.0,0.0025015634771732333,0.0
Cubn,0.039786511402231925,0.017775752051048314,0.04465799886941775,0.018315018315018316,0.023894862604540025,0.040498442367601244,0.03885480572597137,0.03814884302689181,0.027777777777777776
LPCAT,0.19893255701115964,0.10346399270738377,0.3261729790842284,0.2087912087912088,0.16248506571087215,0.29283489096573206,0.2719836400817996,0.425891181988743,0.05555555555555555
CG42395,0.00048520135856380397,0.0,0.0005652911249293386,0.0,0.0,0.003115264797507788,0.00408997955010225,0.0,0.0
lncRNA:CR45540,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
Hex-A,0.1489568170790878,0.5159525979945305,0.4482758620689655,0.336996336996337,0.27001194743130225,0.7850467289719626,0.4171779141104294,0.2958098811757348,0.2222222222222222
Gga,0.1450752062105774,0.08158614402917047,0.17467495760316562,0.13553113553113552,0.07765830346475508,0.11214953271028037,0.16768916155419222,0.2582864290181363,0.09722222222222222
Lst8,0.18777292576419213,0.12898814949863263,0.28151498021481064,0.17216117216117216,0.14097968936678615,0.11214953271028037,0.24539877300613497,0.2795497185741088,0.06944444444444445
LysRS,0.3765162542455119,0.22743846855059252,0.4183154324477106,0.3882783882783883,0.32855436081242534,0.2585669781931464,0.4110429447852761,0.5322076297686054,0.08333333333333333
CG42797,0.054342552159146046,0.05104831358249772,0.06726964386659129,0.06227106227106227,0.043010752688172046,0.06542056074766354,0.05930470347648262,0.17448405253283303,0.013888888888888888
Ptpmeg2,0.3760310528869481,0.27666362807657247,0.18654607122668174,0.2857142857142857,0.13739545997610514,0.3426791277258567,0.1574642126789366,0.5453408380237649,0.9722222222222222
CG3106,0.0,0.0,0.0011305822498586771,0.0,0.0,0.003115264797507788,0.0,0.0,0.0
nej,0.45754488112566716,0.3701002734731085,0.6235161107970605,0.5897435897435898,0.4002389486260454,0.5264797507788161,0.49284253578732107,0.5472170106316447,0.7222222222222222
btd,0.00048520135856380397,0.005925250683682771,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
Sp1,0.002911208151382824,0.07201458523245215,0.006218202374222725,0.003663003663003663,0.008363201911589008,0.006230529595015576,0.006134969325153374,0.009380863039399626,0.0
CG1354,0.8117418728772441,0.4453053783044667,1.0361786319954778,0.8644688644688645,0.6869772998805257,0.34890965732087226,1.1411042944785277,1.1638524077548469,0.2361111111111111
CG32698,0.006307617661329452,0.0018231540565177757,0.009609949123798756,0.003663003663003663,0.0023894862604540022,0.0,0.006134969325153374,0.0068792995622263915,0.0
CG45061,0.0,0.0,0.0,0.0,0.0,0.021806853582554516,0.002044989775051125,0.0006253908692933083,0.0
CG32695,0.00048520135856380397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG15247,0.00048520135856380397,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0006253908692933083,0.0
CG9686,0.053372149442018436,0.005013673655423883,0.017524024872809497,0.0,0.0047789725209080045,2.046728971962617,0.08997955010224949,0.01125703564727955,0.19444444444444445
CG9689,3.5783600194080543,1.5556061987237921,2.8309779536461277,1.5018315018315018,6.673835125448028,1.9626168224299065,1.521472392638037,4.684803001876173,0.8333333333333334
CG9691,7.04852013585638,1.9617137648131266,1.2690785754663652,1.1428571428571428,4.469534050179211,18.981308411214954,1.2903885480572597,0.6035021888680425,2.7916666666666665
CG15249,0.026200873362445413,0.0,0.0011305822498586771,0.03663003663003663,0.0023894862604540022,0.0,0.0,0.0006253908692933083,0.0
Idgf4,0.7690441533236293,1.8026435733819508,0.26116449971735445,0.11721611721611722,0.34886499402628435,14.062305295950155,0.3394683026584867,0.1425891181988743,38.333333333333336
CG1791,0.0,0.0,0.0,0.003663003663003663,0.0,0.0,0.0,0.0,0.0
CG43386,0.006792819019893256,0.0018231540565177757,0.00791407574901074,0.04395604395604396,0.005973715651135006,0.021806853582554516,0.00408997955010225,0.013133208255159476,0.013888888888888888
CG32694,0.001455604075691412,0.0036463081130355514,0.005652911249293386,0.007326007326007326,0.0047789725209080045,0.22429906542056074,0.010224948875255624,0.005628517823639775,0.0
