"","control_1.bam","control_2.bam","control_3.bam"
"lncRNA:CR32658",0,1.47934968094665,3.08842692276139
"CG1924",26.1301094100892,22.9299200546731,13.383183331966
"CG32655",33.256502885568,32.5456929808264,59.7095871733868
"CG45603",5.54275048092801,0,8.2358051273637
"CG2577",0,0,0
"lncRNA:CR32652",0,0,0
"Pkcdelta",27.71375240464,48.8185394712395,1.02947564092046
"Rab40",1815.64669325256,1979.36987310662,1941.59105877599
"CG42258",645.334520279475,1005.95778304372,1099.47998450305
"Cpr11A",80.7657927220938,82.8435821330125,21.6189884593297
"Lsp1alpha",4324.9290181184,963.056642296271,820.492085813609
"CG2556",453.713717938821,474.871247583875,466.35246533697
"snoRNA:Me18S-G894",0.791821497275429,2.21902452141998,2.05895128184093
"hwt",9.50185796730515,1.47934968094665,20.5895128184093
"Cpr11B",1.58364299455086,0,29.8547935866934
"Pits",3978.90302380903,4351.50708650458,3986.12968164403
"LIMK1",2105.45336125537,2869.19870619603,3442.56654323803
"CG1824",2883.81389307711,3052.63806663342,2717.81569203002
"Sec16",4126.18182230226,3503.83971932215,6233.4750057734
"CG1463",2862.43471265068,2699.07349288717,2481.03629461832
"Fpgs",203.498124799785,299.568310391697,237.808873052627
"asRNA:CR45621",0.791821497275429,2.9586993618933,2.05895128184093
"Aven",704.721132575132,440.846204922102,534.29785763772
"CG2540",408.579892594122,350.605874384357,296.488984585093
"Tomosyn",1881.36787752642,1845.48872698095,2650.89977537019
"CkIalpha",17314.7606809218,16732.9242411876,16311.0120547438
"Tis11",11372.932165367,14179.5666918737,13472.7477127261
"lncRNA:CR33963",426.791787031456,562.152878759728,818.433134531768
"mir-9377",1.58364299455086,4.43804904283996,3.08842692276139
"Smr",7569.02169245583,8144.5596684518,8274.92520171868
"CG15725",120.356867585865,88.0213060163258,116.330747424012
"lncRNA:CR43963",15.8364299455086,12.5744722880465,2.05895128184093
"asRNA:CR45623",4.75092898365258,5.91739872378661,0
"CG4004",1957.38274126486,2275.97948413642,1786.140236997
"lncRNA:CR44619",1.58364299455086,5.91739872378661,9.26528076828416
"Paics",13189.3706801168,14307.5304392755,13923.6580434493
"CG12717",1203.56867585865,1189.39714348111,1320.81724730095
"CG3812",40.3828963610469,0,0
"CG32647",17.4200729400594,3.69837420236663,0
"Pde9",1041.24526891719,1317.36089088299,1053.15358066163
"CG3775",7.12639347547886,8.13642324520659,6.17685384552278
"CG4661",0.791821497275429,8.13642324520659,0
"CG32650",183.7025873679,193.794808204011,182.217188442922
"CG32649",1510.79541680152,1743.41359899563,1646.13154983182
"CG4407",1389.64672771838,1463.07683445624,1401.11634729275
"CG4404",47.5092898365258,209.327979853951,27.7958423048525
"mRpL49",1594.72849551271,2425.39380191204,1744.96121136018
"Brms1",2396.84367225272,2292.99200546731,2377.05925488535
"CG4645",3356.53132695055,2236.03704275087,2666.341909984
"fne",11.8773224591314,2.21902452141998,22.6484641002502
"rad",7.12639347547886,0.739674840473326,13.383183331966
"CG12715",0,0,0
"hep",3331.98486053501,3196.87466052572,3098.72167917059
"lic",8853.35616103658,7716.28793581774,7734.45049023544
"CG2200",1616.89949743643,1790.75278878592,1642.01364726814
"CG43313",2666.85480282365,2528.20860473783,3027.68785994708
"Fer3HCH",7.12639347547886,9.61577292615324,13.383183331966
"CG42237",3.95910748637715,8.13642324520659,5.14737820460231
"CG32638",1292.2526835535,1164.98787374549,1104.62736270766
"CG15717",1274.83261061344,1233.77763390951,1226.10548833627
"MFS10",48.3011113338012,60.6533369188127,52.5032576869436
"CG32645",46.7174683392503,120.566998997152,14.4126589728865
"CG4318",0,0,9.26528076828416
"CG4332",5737.53856925776,3934.33047647762,3930.53799703433
"Bap60",16409.708709536,19255.2154472016,17550.5007264121
"CG12096",3088.89566087145,3507.53809352451,3134.75332660281
"Lgr4",61.7620767874835,73.2278092068593,47.3558794823413
"CG32640",7.91821497275429,166.426839106498,143.097114087944
"CG32641",714.222990542437,537.003934183635,502.384112769186
"CG2453",688.092881132348,704.91012297108,642.392799934369
"sno",1361.93297531374,1347.6875593424,1865.40986134788
"CG44437",0,2.9586993618933,1.02947564092046
"REG",18434.3962780693,19987.4935392702,17694.6273161409
"mew",6440.67605883834,6081.60653837169,6171.70646731817
"CG32639",40.3828963610469,34.7647175022463,15.4421346138069
"comt",572.486942530135,818.820048403972,863.730062732268
"HDAC4",1584.43481604813,2319.62029972435,2273.08221515238
"CG15743",4476.95874559528,4645.89767301296,4075.69406240411
"CG15744",4114.30449984313,3600.73712342415,4192.02480982812
"CG1764",721.349384017916,1148.71502725508,657.834934548176
"CG1622",4820.60927541281,5182.16193235612,4486.45484313138
"IP3K2",3168.07781059899,2422.43510255014,3535.21935092087
"lncRNA:CR45018",163.115228438738,134.620820966145,230.602543566184
"Jafrac1",6408.21137745005,6995.10496635625,6025.52092630747
"lncRNA:CR32636",0,17.0125213308865,23.6779397411706
"RpS15Aa",21579.5112652473,21634.7494090043,19185.3080441937
"CG15747",1064.99991383545,1150.9340517765,1080.94942296649
"lncRNA:CR45708",7.91821497275429,2.21902452141998,5.14737820460231
"Syt12",0.791821497275429,16.2728464904132,8.2358051273637
"dmrt11E",22.9628234209875,25.1489445760931,13.383183331966
"CG1640",5753.37499920327,5627.44618632107,5527.25471610196
"Rbp1-like",2449.89571257018,2496.40258659748,2557.21749204643
"Tim9a",2324.78791600066,2087.36239981573,2208.22524977439
"Yippee",3048.5127645104,3985.36804047028,2910.32763688215
"CG1662",1645.40507133834,1827.73653080959,1428.9121895976
"lncRNA:CR44620",28.5055739019155,15.5331716499399,25.7368910230116
"lncRNA:CR44621",4.75092898365258,0,0
"CG1673",525.769474190885,900.923955696511,574.447407633618
"CG12725",0.791821497275429,5.17772388331328,4.11790256368185
"GstT4",650.085449263128,2297.43005451015,1098.45050886213
"CG1998",2098.32696777989,2797.45024667012,2272.05273951146
"Set2",1756.2600809569,1650.21456909599,2616.92707921982
"Neto",0,1.47934968094665,1.02947564092046
"CG15756",205.873589291612,61.3930117592861,129.713930755978
"Cpr12A",3811.03686638664,803.286876754032,2416.17932924033
"CG32631",0,11.8347974475732,0
"Tango13",601.784337929326,449.722303007782,527.091528151277
"up",1538.50916920616,4969.13557829981,4923.98199052257
"CG11178",1696.87346866125,1841.79035277858,2017.77225620411
"Ndc80",1684.20432470484,2199.79297556767,2056.89233055908
"BthD",619.204410869386,882.432084684678,571.358980710857
"tth",3619.41606404599,2608.09348750895,3086.36797147955
"Tango2",1339.76197339003,1351.38593354477,1169.48432808565
"CG2691",5716.9512103286,4691.75751312231,6299.36144679231
"NFAT",2629.6391924517,3324.8384079276,3425.06545734238
"DNAlig4",521.810366704508,680.50085323546,696.955008903153
"CG11164",1464.07794846227,1387.63000072796,1215.81073192707
"CG15760",0,13.3141471285199,0
"CG12177",654.044556749505,472.652223062455,476.647221746174
"CG11158",563.776906060106,421.614659069796,513.708344819311
"Nadsyn",2556.79161470236,2446.84437228576,2567.51224845563
"Nna1",1490.20805787236,687.897601640193,2614.86812793798
"CG9941",3435.71347667809,3582.98492725279,4829.27023155789
"mus101",1970.84370671854,2741.23495879415,2892.8265509865
"g",3734.23018115093,4014.95503408921,4271.294434179
"Grip91",2729.40870110841,2963.87708577662,3174.90287659871
"CG11134",2620.1373344844,2627.32503336125,2315.29071643012
"CG11151",1625.60953390646,1758.2070958051,1646.13154983182
"lncRNA:CR42861",1160.81031500578,1032.58607730076,1029.47564092046
"Pdcd4",34002.3987360015,41446.9400110824,33725.6219965544
"asRNA:CR43833",4.75092898365258,8.87609808567991,13.383183331966
"CG32625",17.4200729400594,25.8886194165664,23.6779397411706
"Rtc1",4066.79521000661,3850.00754466366,3505.36455733418
"Yp3",63.3457197820344,48.8185394712395,16.4716102547274
"rdgB",210.624518275264,372.056444758083,330.461680735469
"CtsB1",9795.62374279434,9481.89178002757,8704.21654398251
"CG11103",817.159785188243,825.477121968232,924.469125546576
"inaE",360.27878126032,597.657271102448,554.887370456129
"CG10993",0,0,0
"CG10996",0,11.8347974475732,3.08842692276139
"CG11095",239.13009217718,334.333027893943,293.400557662332
"Clic",14921.0842946582,17318.007040002,14979.9000510337
"Nup93-1",11575.6384686695,11623.9901180383,12584.3102346117
"jub",4526.05167842635,3815.24282716142,4598.66768799171
"AMPdeam",6091.48277853988,4938.06923499993,6975.72694287706
"mamo",2832.34549575421,3659.91111066202,2763.11262023052
"CG11068",13.4609654536823,1.47934968094665,3.08842692276139
"ben",11310.3782670822,11925.037778111,10446.0893284199
"lncRNA:CR44657",2.37546449182629,0,1.02947564092046
"CG1368",203.498124799785,533.305559981268,447.821903800401
"CG32603",15.0446084482332,64.3517111211794,2.05895128184093
"CG12481",939.100295768659,951.961519689171,1025.35773835678
"CG11585",12.6691439564069,0,0
"CG13403",11.8773224591314,776.658582496992,110.15389357849
"CG11590",3257.55363979112,4192.47699580281,3295.3515265864
"l(1)G0007",5579.17426980268,6290.19484338517,6557.75983266335
"l(1)G0469",795.780604761807,920.895176389291,795.784670431518
"CG11674",10.2936794645806,4.43804904283996,4.11790256368185
"mRpL38",3640.79524447242,4408.46204922102,3500.21717912957
"CG42271",1129.92927661204,1339.55113609719,1485.53334984823
"Fbxl4",760.940458881688,872.076636918052,951.235492210508
"CG1434",1303.33818451536,1671.66513946972,1334.20043063292
"mRNA-cap",3638.4197799806,3397.32654229399,3322.11789325033
"CG32599",0,0,2.05895128184093
"mud",2571.83622315059,3045.24131822868,4298.06080084293
"na",0,0,0
"CG9411",217.750911750743,715.265570737706,360.316474322162
"CG14414",581.988800497441,650.913859616527,670.188642239221
"mRpS25",1989.84742265315,1804.80661075492,1656.42630624102
"nmdyn-D6",374.531568211278,261.105218687084,361.345949963082
"CG9413",260.509272603616,1042.94152506739,330.461680735469
"NetA",292.182132494633,407.560837100803,458.116660209606
"CG5321",19.0037159346103,0,0
"NetB",1142.59842056844,1405.38219689932,2011.59540235858
"CG43088",12.6691439564069,0,0
"CG15890",0,0,0
"Ag5r2",1.58364299455086,31.0663432998797,3.08842692276139
"Ag5r",0,4.43804904283996,8.2358051273637
"lncRNA:CR45522",0,0,2.05895128184093
"rut",1380.14486975107,1176.08299635259,1375.37945626974
"CG14408",273.970238057299,340.25042661773,331.491156376389
"CG14411",6540.44556749505,8219.2668273396,7590.32390050657
"CG14410",49.8847543283521,45.1201652688729,51.4737820460231
"CG14407",999.278729561592,1199.75259124774,998.591371692849
"CG32590",958.10401170327,1087.32201549579,907.997515291848
"Flo2",2600.34179705251,2055.55638167537,1929.23735108495
"CG12539",817.951606685519,164.207814585078,375.758608935969
"CG9522",18.2118944373349,17.7521961713598,51.4737820460231
"CG9521",1.58364299455086,0,1.02947564092046
"CG9518",20.5873589291612,12.5744722880465,10.2947564092046
"CG9514",0,14.0538219689932,38.0905987140571
"CG9512",112.438652613111,71.0087846854393,15.4421346138069
"fiz",228.836412712599,100.595778304372,352.080669194798
"CG14406",161.531585444188,102.075127985319,29.8547935866934
"CG12398",20.5873589291612,6.65707356425994,0
"Eo",29.2973953991909,0,0
"CG9503",1737.25636502229,1540.74269270594,2052.7744279954
"CG32591",0.791821497275429,0,0
"pdgy",11578.8057546586,14105.5992078263,11522.9208488227
"lncRNA:CR44831",61.7620767874835,51.0375639926595,65.8864410189096
"CG9030",0,0,0
"eag",0,0,1.02947564092046
"hiw",0,61.3930117592861,0
"be",1943.92177581118,2042.24223454685,2743.55258305303
"CG5541",358.69513826577,357.262947948617,273.840520484843
"ND-B18",3048.5127645104,3787.8748580639,2840.32329329956
"opm",2082.49053783438,1457.89911057293,2226.75581131096
"dob",276.345702549125,334.333027893943,319.137448685343
"Lsd-2",10000.7055105887,9201.55501548818,8833.93047473849
"lncRNA:CR44662",3.95910748637715,2.21902452141998,2.05895128184093
"asRNA:CR44960",5.54275048092801,19.9712206927798,26.766366663932
"CG33178",11.8773224591314,4.43804904283996,15.4421346138069
"CG9065",1037.28616143081,977.110464265264,860.641635809507
"CG15027",1303.33818451536,1170.90527246928,1232.28234218179
"CG5599",639.791769798547,799.588502551666,913.14489349645
"Rab3-GEF",15.8364299455086,0,1.02947564092046
"Cyp4s3",68.0966487656869,0,0
"drd",109.271366624009,95.4180544210591,416.937634572787
"RpL37a",46376.1932739246,51081.9444830879,43435.6362417162
"CG9095",775.193245832645,721.182969461493,511.64939353747
"CG43737",0,0,0
"CG5662",0,0,0
"CG5877",848.83264507926,875.035336279945,1173.60223064933
"asRNA:CR44429",9.50185796730515,6.65707356425994,5.14737820460231
"gce",54.6356833120046,28.8473187784597,23.6779397411706
"Top1",8420.22980202692,7353.84726398581,9032.61927343614
"mir-4957",34.8401458801189,22.9299200546731,26.766366663932
"dah",3163.32688161534,3366.26019899411,2788.84951125353
"CG9114",1790.30840533975,2516.37380729026,2056.89233055908
"HDAC6",2777.70981244221,4289.37439990482,3327.26527145494
"CG9123",1221.78057029599,1210.10803901436,1150.95376654908
"CG12608",3392.95511582521,3249.39157419932,3377.70957786004
"CG6227",4872.86949423299,4835.25443217413,6025.52092630747
"acj6",22.171001923712,30.3266684594064,50.4443064051027
"Pp1-13C",0,0,0
"Cngl",0,0,5.14737820460231
"Scamp",6745.52733528938,6338.27370801593,6528.93451471757
"Ahcy",13365.155052512,12808.2095376361,13971.0139229316
"CG11655",512.308508737203,694.554675204453,485.912502514458
"shtd",4519.71710644815,3673.22525779054,5534.46104558841
"CG6299",142.527869509577,164.947489425552,157.509773060831
"CG6294",4.75092898365258,9.61577292615324,6.17685384552278
"CG15642",19.7955374318857,15.5331716499399,3.08842692276139
"CG15641",0.791821497275429,5.91739872378661,0
"Grip128",2112.57975473085,3088.88213381661,2185.57678567414
"Alg14",948.602153735964,1079.92526709106,870.936392218711
"mh",1069.75084281911,1395.02674913269,1277.57927038229
"CG6324",0,0,45.2969282005004
"CG6340",3843.50154777493,3816.72217684236,3681.40489193157
"Gmap",1209.90324783686,1163.50852406454,1429.94166523852
"lncRNA:CR44888",0,7.39674840473326,0
"mir-12",5.54275048092801,0.739674840473326,2.05895128184093
"Ac13E",239.921913674455,262.584568368031,232.661494848025
"lncRNA:CR44354",0,1.47934968094665,3.08842692276139
"CG42300",8.71003647002972,17.7521961713598,3.08842692276139
"CG7860",4125.39000080499,3270.10246973258,3411.68227401041
"CG15643",410.955357085948,381.672217684236,337.668010221912
"CG9213",1730.92179304409,1656.13196781978,1202.4275485951
"CG42299",12.6691439564069,45.8598401093462,9.26528076828416
"betaNACtes5",3.95910748637715,2.21902452141998,0
"cerv",913.762007855845,1048.85892379118,1161.24852295828
"CG7872",5381.21889548382,4767.20434685059,5189.58670588005
"CG9215",1748.34186598415,2398.765507655,2099.10083183682
"CG8097",866.25271801932,1380.9729271637,1126.24635116699
"CG9220",2768.99977597218,2886.95090236739,3799.79459063743
"CG8105",90.2676506893989,38.463091704613,45.2969282005004
"sog",3423.83615421896,3730.18022050698,3932.59694831617
"lncRNA:CR44893",2.37546449182629,2.21902452141998,7.20632948644324
"CG15646",26.9219309073646,39.9424413855596,23.6779397411706
"CG12708",1145.76570655755,1461.59748477529,906.968039650928
"CG15599",0,0,10.2947564092046
"CG8128",502.806650769898,389.06896608897,465.322989696049
"CG9240",2620.92915598167,2940.94716572195,2384.26558437179
"Pis",2030.2303190142,2085.14337529431,1668.78001393207
"CG8134",1940.75448982208,2470.51396718091,1934.38472928955
"CG9281",16219.6715501899,15001.3454396395,17628.740875122
"CG15601",755.39770840076,718.2242700996,856.523733245825
"CG8184",5139.71333881481,4061.55454903903,3783.3229803827
"CG8191",909.011078872193,1020.75127985319,969.766053747076
"CG12379",132.234190044997,158.290415861292,146.185541010706
"MagR",414.12264307505,392.767340291336,414.878683290946
"Arp6",4564.05911029558,5858.22473654874,5161.7908635752
"CG11679",1478.33073541323,1492.66382807517,1186.98541398129
"CG8206",1079.25270078641,1164.98787374549,1063.44833707084
"CG8944",2176.71729601016,2197.57395104625,2977.24355354198
"CCT6",31904.8635897189,30302.2591896708,35109.2372579515
"Mvd",848.040823581985,906.841354420298,1050.06515373887
"Graf",1967.67642072944,1689.41733564108,2254.55165361581
"CG8260",0,0,49.4148307641822
"mRpL3",3099.18934033603,2887.69057720787,2870.17808688625
"CG17209",3033.46815606217,3206.49043345187,3658.75642783132
"CG8952",3.16728598910172,6.65707356425994,17.5010858956479
"CG33172",959.68765469782,1321.79893992583,1023.29878707494
"CG43672",53.8438618147292,21.4505703737265,35.0021717912957
"Efhc1.1",3.95910748637715,9.61577292615324,16.4716102547274
"Paf-AHalpha",3208.46070696004,2997.16245359792,2988.5677855921
"mRpS30",4626.61300858033,4410.68107374244,4794.26805976659
"Rhp",3288.43467818486,3928.41307775384,3987.15915728495
"CG8974",4252.87326186633,4279.75862697867,4237.32173802863
"CR44383",457.672825425198,1066.61111996254,674.306544802903
"CG32581",792.613318772705,1858.063199269,1769.66862674228
"CG15602",591.490658464746,679.021503554513,568.270553788095
"PGRP-LE",1747.55004448687,1769.3022184122,1497.88705753927
"sd",12007.9730061819,12060.3982739176,15267.1237548505
"lncRNA:CR44384",12.6691439564069,8.13642324520659,41.1790256368185
"CG8509",0,3.69837420236663,10.2947564092046
"Chc",23277.9683769031,20536.3322709014,27998.6490061138
"lncRNA:CR32582",72.0557562520641,83.5832569734859,90.5938564010007
"CG8565",0,0,0
"ArgRS",9360.91374079013,7982.57087838814,8608.47530937691
"CG8578",2935.28229040002,2599.95706426374,2558.24696768735
"sun",7625.24101876238,8649.75758449508,7446.19731077771
"UBL3",4552.18178783644,4138.48073244826,4755.14798541162
"CG15914",301.683990461939,278.117740017971,246.044678179991
"Myb",10319.8095739907,10792.5955973463,10901.1175617068
"AlkB",1213.86235532323,1086.58234065532,1256.98975756388
"Gbeta13F",24686.6188205561,19954.2081714489,21232.9350939845
"Gapdh2",56323.8467441958,66185.3650507128,52306.6278395278
