"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032200","GO:0032200","telomere organization","1/284","38/12275",0.589703344371142,0.657249375955484,0.460414384535169,"Su(var)205",1
"GO:0042446","GO:0042446","hormone biosynthetic process","1/284","38/12275",0.589703344371142,0.657249375955484,0.460414384535169,"bond",1
"GO:0043486","GO:0043486","histone exchange","1/284","38/12275",0.589703344371142,0.657249375955484,0.460414384535169,"CG8223",1
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process","1/284","38/12275",0.589703344371142,0.657249375955484,0.460414384535169,"Scsalpha1",1
"GO:0048278","GO:0048278","vesicle docking","1/284","38/12275",0.589703344371142,0.657249375955484,0.460414384535169,"Syb",1
"GO:0048232","GO:0048232","male gamete generation","8/284","359/12275",0.593502010824179,0.661111948084172,0.463120182112789,"Rab1/bel/eIF4E1/Arf51F/Rab11/alphaTub84D/bond/Pdk1",8
"GO:0045088","GO:0045088","regulation of innate immune response","2/284","86/12275",0.595295643653343,0.662737999243907,0.464259258651041,"akirin/Pvf2",2
"GO:0010564","GO:0010564","regulation of cell cycle process","4/284","179/12275",0.597742361909797,0.665088894837975,0.46590610106375,"Nipped-B/cv-c/kay/puc",4
"GO:0007367","GO:0007367","segment polarity determination","1/284","39/12275",0.599225633347084,0.665619967651909,0.466278126617087,"arm",1
"GO:0016203","GO:0016203","muscle attachment","1/284","39/12275",0.599225633347084,0.665619967651909,0.466278126617087,"Dg",1
"GO:0051306","GO:0051306","mitotic sister chromatid separation","1/284","39/12275",0.599225633347084,0.665619967651909,0.466278126617087,"cv-c",1
"GO:0000209","GO:0000209","protein polyubiquitination","2/284","88/12275",0.607855144081443,0.674066661460685,0.472195179525157,"Uev1A/CG40045",2
"GO:0006997","GO:0006997","nucleus organization","2/284","88/12275",0.607855144081443,0.674066661460685,0.472195179525157,"Nph/Parp",2
"GO:0030317","GO:0030317","flagellated sperm motility","1/284","40/12275",0.608527686316145,0.674066661460685,0.472195179525157,"alphaTub84D",1
"GO:0042593","GO:0042593","glucose homeostasis","1/284","40/12275",0.608527686316145,0.674066661460685,0.472195179525157,"Tpi",1
"GO:0097722","GO:0097722","sperm motility","1/284","40/12275",0.608527686316145,0.674066661460685,0.472195179525157,"alphaTub84D",1
"GO:0048066","GO:0048066","developmental pigmentation","2/284","89/12275",0.614023335934298,0.679774858800659,0.47619386900473,"Ddc/Culd",2
"GO:0010883","GO:0010883","regulation of lipid storage","1/284","41/12275",0.617614579416775,0.681091633412388,0.477116292052374,"ImpL2",1
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","1/284","41/12275",0.617614579416775,0.681091633412388,0.477116292052374,"lqf",1
"GO:0042441","GO:0042441","eye pigment metabolic process","1/284","41/12275",0.617614579416775,0.681091633412388,0.477116292052374,"Culd",1
"GO:0043324","GO:0043324","pigment metabolic process involved in developmental pigmentation","1/284","41/12275",0.617614579416775,0.681091633412388,0.477116292052374,"Culd",1
"GO:0043474","GO:0043474","pigment metabolic process involved in pigmentation","1/284","41/12275",0.617614579416775,0.681091633412388,0.477116292052374,"Culd",1
"GO:0044786","GO:0044786","cell cycle DNA replication","1/284","41/12275",0.617614579416775,0.681091633412388,0.477116292052374,"SkpA",1
"GO:0071407","GO:0071407","cellular response to organic cyclic compound","1/284","41/12275",0.617614579416775,0.681091633412388,0.477116292052374,"Sec13",1
"GO:0006281","GO:0006281","DNA repair","4/284","184/12275",0.619482909322438,0.682772667965041,0.478293885394044,"Uev1A/Nipped-B/Rad23/Parp",4
"GO:0043087","GO:0043087","regulation of GTPase activity","2/284","90/12275",0.62011725879255,0.683092540900783,0.478517961834779,"PlexA/RhoGAP18B",2
"GO:0016071","GO:0016071","mRNA metabolic process","9/284","415/12275",0.626199778327472,0.687063632766056,0.481299779336582,"Hel25E/mago/mbf1/SC35/Sf3b6/icln/Rm62/mbl/Rbp1-like",9
"GO:0000212","GO:0000212","meiotic spindle organization","1/284","42/12275",0.626491272194741,0.687063632766056,0.481299779336582,"bond",1
"GO:0019751","GO:0019751","polyol metabolic process","1/284","42/12275",0.626491272194741,0.687063632766056,0.481299779336582,"Tpi",1
"GO:0031348","GO:0031348","negative regulation of defense response","1/284","42/12275",0.626491272194741,0.687063632766056,0.481299779336582,"TM9SF2",1
"GO:0045886","GO:0045886","negative regulation of synaptic growth at neuromuscular junction","1/284","42/12275",0.626491272194741,0.687063632766056,0.481299779336582,"SkpA",1
"GO:0055059","GO:0055059","asymmetric neuroblast division","1/284","42/12275",0.626491272194741,0.687063632766056,0.481299779336582,"Pfdn2",1
"GO:0060180","GO:0060180","female mating behavior","1/284","42/12275",0.626491272194741,0.687063632766056,0.481299779336582,"mbl",1
"GO:1904397","GO:1904397","negative regulation of neuromuscular junction development","1/284","42/12275",0.626491272194741,0.687063632766056,0.481299779336582,"SkpA",1
"GO:0042048","GO:0042048","olfactory behavior","2/284","92/12275",0.632082821392675,0.692813031730789,0.485327331256197,"Pp1-87B/Pka-C1",2
"GO:0009062","GO:0009062","fatty acid catabolic process","1/284","43/12275",0.635162610271802,0.693889808139531,0.486081631474119,"CG4598",1
"GO:0045746","GO:0045746","negative regulation of Notch signaling pathway","1/284","43/12275",0.635162610271802,0.693889808139531,0.486081631474119,"E(spl)malpha-BFM",1
"GO:0051964","GO:0051964","negative regulation of synapse assembly","1/284","43/12275",0.635162610271802,0.693889808139531,0.486081631474119,"SkpA",1
"GO:0071166","GO:0071166","ribonucleoprotein complex localization","1/284","43/12275",0.635162610271802,0.693889808139531,0.486081631474119,"Hel25E",1
"GO:0071426","GO:0071426","ribonucleoprotein complex export from nucleus","1/284","43/12275",0.635162610271802,0.693889808139531,0.486081631474119,"Hel25E",1
"GO:1905809","GO:1905809","negative regulation of synapse organization","1/284","43/12275",0.635162610271802,0.693889808139531,0.486081631474119,"SkpA",1
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus","1/284","44/12275",0.643633327953523,0.69866053664066,0.489423608061679,"TM9SF2",1
"GO:0010160","GO:0010160","formation of animal organ boundary","1/284","44/12275",0.643633327953523,0.69866053664066,0.489423608061679,"Rab11",1
"GO:0016579","GO:0016579","protein deubiquitination","1/284","44/12275",0.643633327953523,0.69866053664066,0.489423608061679,"Rpn11",1
"GO:0030148","GO:0030148","sphingolipid biosynthetic process","1/284","44/12275",0.643633327953523,0.69866053664066,0.489423608061679,"bond",1
"GO:0033108","GO:0033108","mitochondrial respiratory chain complex assembly","1/284","44/12275",0.643633327953523,0.69866053664066,0.489423608061679,"ox",1
"GO:0035329","GO:0035329","hippo signaling","1/284","44/12275",0.643633327953523,0.69866053664066,0.489423608061679,"ed",1
"GO:0042749","GO:0042749","regulation of circadian sleep/wake cycle","1/284","44/12275",0.643633327953523,0.69866053664066,0.489423608061679,"Pka-C1",1
"GO:0051028","GO:0051028","mRNA transport","1/284","44/12275",0.643633327953523,0.69866053664066,0.489423608061679,"Hel25E",1
"GO:0055057","GO:0055057","neuroblast division","1/284","44/12275",0.643633327953523,0.69866053664066,0.489423608061679,"Pfdn2",1
"GO:1901889","GO:1901889","negative regulation of cell junction assembly","1/284","44/12275",0.643633327953523,0.69866053664066,0.489423608061679,"SkpA",1
"GO:0006334","GO:0006334","nucleosome assembly","2/284","94/12275",0.643753209831621,0.69866053664066,0.489423608061679,"CG8223/Set",2
"GO:0008344","GO:0008344","adult locomotory behavior","2/284","94/12275",0.643753209831621,0.69866053664066,0.489423608061679,"Eb1/Pp1-87B",2
"GO:0014016","GO:0014016","neuroblast differentiation","1/284","45/12275",0.651908050777593,0.70558205059625,0.494272246500144,"arm",1
"GO:0031056","GO:0031056","regulation of histone modification","1/284","45/12275",0.651908050777593,0.70558205059625,0.494272246500144,"Su(var)205",1
"GO:0051052","GO:0051052","regulation of DNA metabolic process","1/284","45/12275",0.651908050777593,0.70558205059625,0.494272246500144,"mago",1
"GO:0071805","GO:0071805","potassium ion transmembrane transport","1/284","45/12275",0.651908050777593,0.70558205059625,0.494272246500144,"crok",1
"GO:0099172","GO:0099172","presynapse organization","1/284","45/12275",0.651908050777593,0.70558205059625,0.494272246500144,"Arp3",1
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","2/284","96/12275",0.655130295204647,0.708683180371239,0.496444640737323,"kay/puc",2
"GO:0010508","GO:0010508","positive regulation of autophagy","1/284","46/12275",0.659991298004017,0.712001481814116,0.498769167427521,"hid",1
"GO:0022406","GO:0022406","membrane docking","1/284","46/12275",0.659991298004017,0.712001481814116,0.498769167427521,"Syb",1
"GO:0043624","GO:0043624","cellular protein complex disassembly","1/284","46/12275",0.659991298004017,0.712001481814116,0.498769167427521,"eRF1",1
"GO:0051259","GO:0051259","protein complex oligomerization","1/284","46/12275",0.659991298004017,0.712001481814116,0.498769167427521,"aop",1
"GO:0140056","GO:0140056","organelle localization by membrane tethering","1/284","46/12275",0.659991298004017,0.712001481814116,0.498769167427521,"Syb",1
"GO:0006302","GO:0006302","double-strand break repair","2/284","98/12275",0.666216394071106,0.717936776455563,0.502926942435529,"Nipped-B/Parp",2
"GO:0043473","GO:0043473","pigmentation","2/284","98/12275",0.666216394071106,0.717936776455563,0.502926942435529,"Ddc/Culd",2
"GO:0008592","GO:0008592","regulation of Toll signaling pathway","1/284","47/12275",0.66788748504849,0.719347074238336,0.503914880057718,"lwr",1
"GO:0007365","GO:0007365","periodic partitioning","1/284","48/12275",0.675600925860252,0.72647228484973,0.50890621147368,"arm",1
"GO:0090068","GO:0090068","positive regulation of cell cycle process","1/284","48/12275",0.675600925860252,0.72647228484973,0.50890621147368,"Nipped-B",1
"GO:1905952","GO:1905952","regulation of lipid localization","1/284","48/12275",0.675600925860252,0.72647228484973,0.50890621147368,"ImpL2",1
"GO:0042493","GO:0042493","response to drug","5/284","247/12275",0.680430776058552,0.731269675406727,0.512266865285582,"Arf51F/Pka-C1/CG17734/Ddc/rho",5
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","2/284","101/12275",0.682305986976554,0.732590293334784,0.513191980641787,"kay/puc",2
"GO:0035082","GO:0035082","axoneme assembly","1/284","49/12275",0.683135835245685,0.732590293334784,0.513191980641787,"alphaTub84D",1
"GO:0140029","GO:0140029","exocytic process","1/284","49/12275",0.683135835245685,0.732590293334784,0.513191980641787,"Syb",1
"GO:1905269","GO:1905269","positive regulation of chromatin organization","1/284","49/12275",0.683135835245685,0.732590293334784,0.513191980641787,"Su(var)205",1
"GO:0043269","GO:0043269","regulation of ion transport","1/284","50/12275",0.690496331138882,0.739684413011701,0.518161532328493,"crok",1
"GO:0071482","GO:0071482","cellular response to light stimulus","1/284","50/12275",0.690496331138882,0.739684413011701,0.518161532328493,"Gprk1",1
"GO:0008356","GO:0008356","asymmetric cell division","2/284","103/12275",0.69267728580497,0.741620502871017,0.519517796257518,"Pfdn2/shg",2
"GO:0006405","GO:0006405","RNA export from nucleus","1/284","51/12275",0.6976864368204,0.74577683203473,0.522429375642518,"Hel25E",1
"GO:0009612","GO:0009612","response to mechanical stimulus","1/284","51/12275",0.6976864368204,0.74577683203473,0.522429375642518,"Tpi",1
"GO:0060538","GO:0060538","skeletal muscle organ development","1/284","51/12275",0.6976864368204,0.74577683203473,0.522429375642518,"Dg",1
"GO:0044282","GO:0044282","small molecule catabolic process","3/284","155/12275",0.699883173990551,0.747722336044803,0.523792234344523,"Tpi/Fdh/CG4598",3
"GO:0007283","GO:0007283","spermatogenesis","6/284","302/12275",0.703802474604451,0.751261823267702,0.526271705441673,"bel/eIF4E1/Arf51F/Rab11/alphaTub84D/Pdk1",6
"GO:0010038","GO:0010038","response to metal ion","1/284","52/12275",0.704710083085371,0.751261823267702,0.526271705441673,"Catsup",1
"GO:0048069","GO:0048069","eye pigmentation","1/284","52/12275",0.704710083085371,0.751261823267702,0.526271705441673,"Culd",1
"GO:0072329","GO:0072329","monocarboxylic acid catabolic process","1/284","52/12275",0.704710083085371,0.751261823267702,0.526271705441673,"CG4598",1
"GO:0043044","GO:0043044","ATP-dependent chromatin remodeling","1/284","53/12275",0.711571110362124,0.757355846685693,0.5305406726617,"CG8223",1
"GO:0045861","GO:0045861","negative regulation of proteolysis","1/284","53/12275",0.711571110362124,0.757355846685693,0.5305406726617,"CkIIalpha",1
"GO:0048859","GO:0048859","formation of anatomical boundary","1/284","53/12275",0.711571110362124,0.757355846685693,0.5305406726617,"Rab11",1
"GO:0032543","GO:0032543","mitochondrial translation","2/284","107/12275",0.712583747398824,0.757778792074077,0.530836953111418,"mRpL52/mRpL22",2
"GO:0006259","GO:0006259","DNA metabolic process","6/284","305/12275",0.712731992343729,0.757778792074077,0.530836953111418,"Su(var)205/Uev1A/mago/Nipped-B/Rad23/Parp",6
"GO:0006813","GO:0006813","potassium ion transport","1/284","54/12275",0.718273270782445,0.762445156418799,0.534105820829502,"crok",1
"GO:0015698","GO:0015698","inorganic anion transport","1/284","54/12275",0.718273270782445,0.762445156418799,0.534105820829502,"icln",1
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","1/284","54/12275",0.718273270782445,0.762445156418799,0.534105820829502,"lqf",1
"GO:0006732","GO:0006732","coenzyme metabolic process","2/284","109/12275",0.722126777526258,0.766125950502203,0.536684279789691,"Scsalpha1/CG8306",2
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","1/284","55/12275",0.72482023020457,0.766933985584259,0.537250322130084,"rk",1
"GO:0008063","GO:0008063","Toll signaling pathway","1/284","55/12275",0.72482023020457,0.766933985584259,0.537250322130084,"lwr",1
"GO:0019731","GO:0019731","antibacterial humoral response","1/284","55/12275",0.72482023020457,0.766933985584259,0.537250322130084,"Parp",1
"GO:0034968","GO:0034968","histone lysine methylation","1/284","55/12275",0.72482023020457,0.766933985584259,0.537250322130084,"Su(var)205",1
"GO:0051304","GO:0051304","chromosome separation","1/284","55/12275",0.72482023020457,0.766933985584259,0.537250322130084,"cv-c",1
"GO:0006611","GO:0006611","protein export from nucleus","1/284","56/12275",0.731215570189995,0.772465623644034,0.541125328826074,"Hel25E",1
"GO:0006909","GO:0006909","phagocytosis","1/284","56/12275",0.731215570189995,0.772465623644034,0.541125328826074,"prtp",1
"GO:0017148","GO:0017148","negative regulation of translation","1/284","56/12275",0.731215570189995,0.772465623644034,0.541125328826074,"Srp9",1
"GO:0006310","GO:0006310","DNA recombination","2/284","112/12275",0.735940473105622,0.776173721114142,0.543722914273781,"mago/Nipped-B",2
"GO:0042254","GO:0042254","ribosome biogenesis","4/284","215/12275",0.737089082044972,0.776173721114142,0.543722914273781,"RpS14a/RpS14b/Rheb/mRpL22",4
"GO:0001539","GO:0001539","cilium or flagellum-dependent cell motility","1/284","57/12275",0.73746278993515,0.776173721114142,0.543722914273781,"alphaTub84D",1
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","1/284","57/12275",0.73746278993515,0.776173721114142,0.543722914273781,"Tpi",1
"GO:0060285","GO:0060285","cilium-dependent cell motility","1/284","57/12275",0.73746278993515,0.776173721114142,0.543722914273781,"alphaTub84D",1
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","1/284","57/12275",0.73746278993515,0.776173721114142,0.543722914273781,"Eb1",1
"GO:1990138","GO:1990138","neuron projection extension","1/284","57/12275",0.73746278993515,0.776173721114142,0.543722914273781,"CG15019",1
"GO:0019932","GO:0019932","second-messenger-mediated signaling","2/284","113/12275",0.74041370866711,0.778866566880876,0.545609298607788,"Pka-C1/rk",2
"GO:0007187","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","1/284","58/12275",0.743565308158952,0.781353698621238,0.547351576761849,"rk",1
