Symbol	Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	control_1	control_2	control_3	notch_1	notch_2	notch_3
CG18304	FBgn0031869	32.1723359139932	-0.553571296332702	1.39586645033196	-0.396578982323884	0.691677953964724	0.814011187079181	15.0446084482332	59.9136620783394	3.08842692276139	64.8564825937229	3.18325985501038	46.9475755858918
Fgop2	FBgn0031871	1737.33360059389	0.17650659846525	0.223273250437593	0.790540730335206	0.429212045179118	0.606359768077181	1718.25264908768	1878.77409480225	1934.38472928955	1278.21317778462	1679.70011682714	1934.6768357721
ihog	FBgn0031872	14281.8762218197	0.708735280618291	0.335992692603372	2.10937706747965	0.0349120473401531	0.110129394616638	17690.8758921276	17897.9121149331	17575.2081417941	5988.41522615375	12885.835893082	13653.0100628274
Gas41	FBgn0031873	1281.55059984919	-0.596538599535697	0.245180477211162	-2.43305913391272	0.0149718555209171	0.0600895926758487	913.762007855845	1308.48479279731	837.993171709257	1480.88968589001	1604.36296692523	1543.81097391747
SA	FBgn0020616	5646.18606918982	1.03081209755264	0.298526548822053	3.45299974699097	0.000554389522806044	0.00546221721365071	7643.45291319972	7251.77213600049	7850.78123765945	2357.80337762597	3899.49332238772	4873.81342826561
CG13775	FBgn0031874	282.12500381481	0.696352996252939	0.558743797729655	1.24628317859175	0.212660451215405	0.379441132634797	384.033426178583	324.71725496779	337.668010221912	321.580059527209	247.233182072473	77.5180899208911
CG3430	FBgn0031875	1922.86777934484	0.305017553052384	0.197255836086057	1.54630432794553	0.122031087231633	0.262402628537433	2168.7990810374	2205.71037429146	2001.30064594938	1714.64325857155	1435.65019460968	2011.1031216096
Atac1	FBgn0031876	627.269545526646	0.32168045012149	0.342228343995479	0.939958527005405	0.347238834357128	0.528851687974571	623.163518355763	923.114200910711	544.592614046925	404.001839490065	638.774144238749	629.970956117665
CG10399	FBgn0031877	299.165259273006	-0.727406987394565	0.335255161717528	-2.16971152261467	0.0300287066002319	0.0988333314741562	269.219309073646	210.807329534898	195.600371774888	404.001839490065	444.595293083116	270.767412681423
sip2	FBgn0031878	6306.58138982712	0.566901911321026	0.228970587871593	2.47587219210419	0.0132911147729076	0.0550580441618705	7523.88786711113	8042.48454046648	7024.11229800032	4019.75074409012	4825.82194019574	6403.43094909896
Coprox	FBgn0021944	3635.86411380688	0.151054822837006	0.216009861344986	0.69929595758482	0.48436709279809	0.655875461014877	3872.00712167685	4220.5846397408	3385.9453829874	2732.07932926058	3879.33267663932	3725.23553253635
smt3	FBgn0264922	59641.3769687259	-0.533049104856143	0.146314060204721	-3.64318442199133	0.000269285753267889	0.00315938328943686	48712.0666908871	52805.3868613908	44721.4513172258	77110.3042737744	65558.1756273204	68940.877041757
snRNP-U1-70K	FBgn0016978	4219.25012906547	0.135912770640115	0.1639660124317	0.828908190328344	0.40715636045514	0.585770518868229	5023.31557871532	3865.5407163136	4364.97671750276	3903.5495461097	4030.00697644314	4128.1112393083
CR43142	FBgn0262616	0.475128796519392	2.13811526604625	3.98642209366039	0.536349442134212	0.591717066028368	NA	0.791821497275429	0	2.05895128184093	0	0	0
uif	FBgn0031879	16515.5089376013	0.26339853815206	0.22681434668932	1.16129575574358	0.245521644940115	0.418080336948379	17297.3406079818	19866.1868654326	16893.6952675048	12749.7035365494	13148.9853744295	19137.1419737096
lncRNA:CR44326	FBgn0265414	62.250496555536	-0.295290954031144	0.606446727349139	-0.486919857448817	0.626315126078314	0.767209141275096	32.4646813882926	77.6658582496993	57.6506358915459	51.3447153866973	60.4819372451972	93.8951511717836
CG43321	FBgn0263026	0.26394049909181	1.319355561787	4.04605859274679	0.326084146223724	0.744360691528555	NA	1.58364299455086	0	0	0	0	0
CG43322	FBgn0263027	25.1345416828485	0.189250970761071	1.62316714062874	0.116593643392611	0.907182075205909	0.95071970663107	37.2156103719452	36.9837420236663	6.17685384552278	0	56.23759077185	14.1934530841068
Gart	FBgn0000053	9997.31728287723	0.0954734767738552	0.169729920163756	0.562502337135032	0.573773811728866	0.729475386779842	8631.64614179946	11473.0964505818	10879.4985732475	9542.01000160148	9897.81597584561	9559.83655418764
Pcp	FBgn0003046	2477.46091742853	0.612838816733418	0.710732225921491	0.862264006586797	0.388542254685544	0.569903960458472	5843.64264989267	2670.22617410871	473.558794823413	1988.93213287417	1717.89923508727	2170.50651778495
CG31908	FBgn0051908	5228.52313499564	0.11222590118939	0.21446935090031	0.523272442977436	0.600784674929274	0.74820135151207	5909.36383416653	4993.54484803543	5393.4228827823	3903.5495461097	5509.16172240463	5662.09597647523
MME1	FBgn0031881	232.367185841002	0.492226929627047	0.330236342269748	1.49052925624091	0.136085129822139	0.280898523840093	242.297378166281	245.572047037144	327.373253812707	190.515917619061	234.500142652431	153.944375758389
Rab30	FBgn0031882	944.8096583714	0.402785233719431	0.195159155698474	2.0638807965625	0.039029019920888	0.118634020804294	1111.7173821747	969.713715860531	1146.8358639854	767.468377359054	926.328617808021	746.793993040698
Caper	FBgn0031883	7487.87094439672	-0.244080401217271	0.154637900404625	-1.57839960694378	0.114473835460651	0.250997958899378	6877.76152533438	6373.03842551818	7317.51285566265	8248.93387988913	7227.0609574919	8882.91802248409
milt	FBgn0262872	3575.99474391306	0.702302856748438	0.356762088458267	1.96854676959486	0.0490051603528747	0.14050246939329	4568.81003927923	3714.64704885704	5006.34004179621	1502.50851342125	3418.82108428115	3244.8417358435
Mnn1	FBgn0031885	3114.15702786425	0.513144947569283	0.231456705144043	2.21702346989661	0.0266214877616288	0.0911228147950825	3562.40491624216	3358.1237757489	4067.45825727675	1972.71801222574	3058.05163404664	2666.1855716453
CG31907	FBgn0051907	12.7848821989264	-2.19081640119996	1.4621663160261	-1.49833598078924	0.134045980264464	0.278936598372183	7.91821497275429	3.69837420236663	2.05895128184093	49.9935386659947	2.12217323667359	10.9180408339283
Sem1	FBgn0266666	10306.7630536757	-1.53603177766005	0.389847005358776	-3.94008869260503	8.14514898303928e-05	0.00123331654665176	5286.99213730804	5810.88554675845	4758.23641233438	25065.6793457532	10076.0785277262	10842.7063521742
Nuf2	FBgn0031886	1045.64058735323	0.215937645725984	0.231952083315515	0.930957992010156	0.351875294466196	0.533673373605712	904.26014988854	1261.14560300702	1205.51597551786	1076.88784639994	848.869294669435	977.164654636585
CG11289	FBgn0031887	1.76721451306816	-0.652495484748518	2.31801150904724	-0.28148932056714	0.778335118039376	NA	2.37546449182629	0.739674840473326	1.02947564092046	0	3.18325985501038	3.2754122501785
Pvf2	FBgn0031888	1344.80688938002	0.429490544002418	0.810748851715715	0.529745485415768	0.596288406672162	0.745360508340202	1620.8586049228	1035.54477666266	1974.53427928545	128.361788466743	2366.22315889105	943.318728051408
lncRNA:CR44611	FBgn0265822	6.62703977363816	-0.651671601075346	3.21068802714905	-0.202969455632225	0.839158906153449	0.908897691653194	10.2936794645806	0	5.14737820460231	24.3211809726461	0	0
Pvf3	FBgn0085407	387.05111707579	-1.17637364110102	0.456772620618198	-2.57540313933203	0.0100123312166654	0.0451652377817539	250.215593139036	167.166513946972	295.459508944173	410.757723093578	832.952995394383	365.754367936599
lncRNA:CR44612	FBgn0265823	4.57804568989983	-2.09122360547113	3.19839138984751	-0.653836053995515	0.513217435505023	0.679249097837039	0	5.17772388331328	0	14.8629439277282	7.42760632835755	0
lncRNA:CR44610	FBgn0265821	4.39884292628269	-1.54279269209152	2.09182389896785	-0.737534690588803	0.460797255059408	0.63457218086412	3.16728598910172	1.47934968094665	2.05895128184093	17.5652973691333	2.12217323667359	0
lncRNA:CR46210	FBgn0267929	0.923791746821334	3.11732445752232	3.94740382217311	0.789715113516354	0.429694162908653	NA	5.54275048092801	0	0	0	0	0
lncRNA:CR44613	FBgn0265824	1.35117672070256	-4.1107009013648	3.94518376652016	-1.04195422688526	0.297432901138781	NA	0	0	0	8.10706032421536	0	0
MICU1	FBgn0031893	2227.08850113299	-0.0107316999775806	0.174407196302426	-0.0615324379102547	0.950935181625199	0.974427845490562	2438.81021160832	1889.12954256888	2328.67389976209	2318.61925272559	2134.90627609363	2252.39182403941
CG4496	FBgn0031894	1282.06127164296	1.67321007593345	0.296164586334067	5.64959537075141	1.60825940819918e-08	1.25608581516286e-06	1784.76565485882	2192.39622716294	1879.82252032077	431.025373904117	593.147419650267	811.210433960875
CG4497	FBgn0031895	929.665188828433	0.607893110980703	0.395114335263914	1.5385245654898	0.1239204068376	0.264924745886576	1256.62071617611	982.288188148577	1128.30530244883	1162.0119798042	506.13831694665	542.626629446238
CG4502	FBgn0031896	2564.74266757111	0.0273255287166991	0.163880854112447	0.166740214192133	0.867574462097866	0.927329045111576	2751.57970303212	2304.08712807441	2711.6388381845	2640.1993122528	2672.87719159038	2308.07383229245
CG13784	FBgn0031897	1739.99882832242	-0.0957863241536099	0.293378588032828	-0.326493916259805	0.74405069146891	0.849391059289164	1436.36419605763	1410.55992078263	2199.98944464703	2253.76277013187	1608.60731339858	1530.70932491675
mEFG1	FBgn0263133	1180.19367863097	1.02150616739492	0.485350983406642	2.10467517800221	0.0353195926018467	0.110872427722897	1806.14483528525	1401.68382269695	1537.00713189425	294.556525113158	977.260775488187	1064.50898130801
Ndae1	FBgn0259111	40.5087026416755	-1.0325817733186	1.5534850106372	-0.664687310304372	0.506250511885291	0.674580383209541	2.37546449182629	4.43804904283996	73.0927705053529	128.361788466743	5.30543309168397	29.4787102516065
CG43799	FBgn0264343	25.6050859083148	-1.58699659230232	2.04891777732433	-0.774553576461607	NA	NA	31.6728598910172	1.47934968094665	5.14737820460231	112.147667818312	3.18325985501038	0
CG43800	FBgn0264344	1.03952305481556	-3.73576013021625	3.95650718472714	-0.944206583179472	0.345064091784819	NA	0	0	0	4.05353016210768	0	2.18360816678567
CG13786	FBgn0031900	16.2141206484307	-21.8155875906161	3.90996338830635	-5.57948641050211	2.41229790386002e-08	1.69813076126988e-06	0	0	0	97.2847238905843	0	0
Wnt4	FBgn0010453	614.714671643747	-0.849280901338083	0.364096410702846	-2.33257147385398	0.0196706475772761	0.0732344916760105	502.014829272622	297.349285870277	517.826247382993	553.98245548805	855.235814379455	961.879397469086
CG31909	FBgn0051909	6.23703668305086	-6.32612844055941	2.27253338251025	-2.78373399891338	0.00537370846565266	0.0288567875279943	0	0	0	14.8629439277282	12.7330394200415	9.82623675053549
wg	FBgn0284084	4529.80119802114	0.916173409071395	0.830069053413812	1.1037315573969	0.269709602124037	0.446180077725293	5954.49765951123	4827.8576837694	6982.9332723635	210.783568429599	3774.28510142397	5428.44990262917
lncRNA:CR45304	FBgn0266842	0.658793108029909	-0.327869365148172	3.99831499491286	-0.0820018846852556	0.934645214743182	NA	0	0.739674840473326	1.02947564092046	0	0	2.18360816678567
Wnt6	FBgn0031902	2257.93886851363	-0.148875534475884	0.631537983870106	-0.235734885752342	0.813638397735852	0.89355751367891	2182.26004649108	2048.89930811111	2193.81259080151	499.935386659947	2494.6146397098	4128.1112393083
Wnt10	FBgn0031903	40.2813577275361	1.14516497353055	1.35227979948974	0.846840257439812	0.397084165865895	0.577700027272951	48.3011113338012	36.9837420236663	81.3285756327166	0	46.6878112068189	28.3869061682137
ninaC	FBgn0002938	36.7578160940402	2.42250414275294	0.989057152877012	2.44930652966439	0.0143131580877162	0.058276556902041	41.9665393555978	47.3391897902929	96.7707102465235	4.05353016210768	5.30543309168397	25.1114939180352
CG5149	FBgn0031904	3398.7662932201	0.223972070229369	0.326068648685581	0.686886246599376	0.492154414475441	0.662396507532983	3700.97367826536	3559.31533235765	3726.70182013208	1834.89798671408	3502.64692712975	4068.0620147217
gudu	FBgn0031905	5.49252001642544	-6.14478501240493	3.81516013800909	-1.61062309054517	0.107261897906342	0.240810387662161	0	0	0	0	30.771511931767	2.18360816678567
CG5160	FBgn0031906	80.0839452750333	-0.377675589145725	0.784697827267694	-0.481300668896697	0.630302821734694	0.770418116582274	128.27508255862	43.6408155879262	37.0611230731367	48.6423619452922	70.0317168102284	152.852571674997
CR44079	FBgn0264888	1.51411411881472	3.83001045301355	3.93161874133216	0.974156118636218	0.329979028924709	NA	3.16728598910172	5.91739872378661	0	0	0	0
CG5171	FBgn0031907	6377.4372552551	-4.34577734026122	1.15237518768906	-3.77114796178155	0.00016249828155243	0.00210500195231357	813.200677701866	324.71725496779	655.775983266335	1224.16610895652	29264.7689337288	5981.99457290933
lncRNA:CR46205	FBgn0267924	0.348427043209543	-0.458787183103686	4.0804728567969	-0.112434808220689	0.910478657325813	NA	0	0	1.02947564092046	0	1.06108661833679	0
CG5177	FBgn0031908	30873.7944880782	-3.81144226619556	0.593789502781657	-6.41884413304806	1.37312907679207e-10	2.33213986058335e-08	2489.48678743395	4905.5235420191	4921.92303924073	115048.644237661	22832.4618533711	35044.7274687431
CG5181	FBgn0031909	3474.77811086381	-0.228463284593332	0.122095736957653	-1.87118150302472	0.0613199276788972	0.164033392045328	3175.20420407447	3255.30897292311	3170.78497403503	3502.25006006104	3927.08157446447	3818.03887962474
chm	FBgn0028387	2098.67290428324	0.343817430036469	0.296243938192392	1.16058891241576	0.245809116560316	0.418276602221261	2657.35294485634	2308.52517711725	2077.48184337749	1216.0590486323	2213.42668585055	2119.19172586549
lncRNA:CR43857	FBgn0264439	102.976752333064	0.0666559003912492	0.533839274796585	0.12486136471815	0.900633305429008	0.947755346979778	107.687723629458	105.033827347212	102.947564092046	159.438853042902	84.8869294669435	57.8656164198201
mir-305	FBgn0262458	20.8708052934794	-1.69225777734813	1.11369233632348	-1.51950204033423	0.128636174849349	0.271909733482425	4.75092898365258	18.4918710118332	6.17685384552278	59.4517757109126	26.5271654584198	9.82623675053549
muc	FBgn0283658	5178.84744627922	0.0607401091343544	0.178938401660082	0.339447030770615	0.734272993983717	0.842905378781866	5796.92518155342	4553.4383179538	5512.84205712908	5666.83516662654	4766.40108956888	4776.64286484364
CG5958	FBgn0031913	853.477294561476	-4.23392348521142	1.54492924760504	-2.74052905126554	NA	NA	166.28251442784	30.3266684594064	61.7685384552278	4572.38202285746	199.484284247317	90.6197389216051
CG5973	FBgn0031914	971.218770280253	0.279607210940683	0.380761009982761	0.734337822439705	0.462742871752134	0.636100784098258	1132.30474110386	1111.73128523141	951.235492210508	756.658963593434	1331.66370601268	543.718433529631
santa-maria	FBgn0025697	145.922014066414	-2.10060619339432	3.16688707215545	-0.663303157180341	NA	NA	154.405191968709	11.0951226070999	0	687.748950837603	22.2828189850727	0
CG6055	FBgn0031918	43.5503652722153	-0.206443360697925	0.507579652919362	-0.406721111672935	0.684212832935143	0.808297769074561	40.3828963610469	40.6821162260329	40.149549995898	52.6958921073998	36.076945023451	51.3147919194631
Ziz	FBgn0260486	780.411569349126	1.10880828050201	0.535935569252689	2.0689208630958	0.0385535134570366	0.117661892182057	892.382827429409	1084.3633161339	1223.01706141351	163.49238320501	630.285451292055	688.928376620878
CG6441	FBgn0031920	3.20726803626961	-2.44406048431103	3.3699208585348	-0.725257531826334	0.468294053956265	NA	0	2.9586993618933	0	0	3.18325985501038	13.101649000714
Obp28a	FBgn0011283	4.17149258896407	-3.50985866768581	3.85518066041435	-0.910426508341264	0.362597623136124	0.544293240939334	0	0	2.05895128184093	22.9700042519435	0	0
RapGAP1	FBgn0264895	2579.77463662947	0.598956520517031	0.222587627255837	2.69087966793682	0.00712638943212228	0.0352108434774244	2543.33064924868	3455.02117985091	3324.17684453217	2384.82691204002	1765.64813291242	2005.64410119263
lncRNA:CR44082	FBgn0264891	1.27377143062497	-4.03910981627991	3.94712735043996	-1.0233036478617	0.306164299534026	NA	0	0	0	0	0	7.64262858374983
lncRNA:CR46063	FBgn0267732	0.530543309168397	-2.78436535718099	4.00234394426845	-0.695683678352616	0.486626949227507	NA	0	0	0	0	3.18325985501038	0
CG6739	FBgn0031926	569.074616376904	-0.0242525746826176	0.551776006582615	-0.0439536594438459	0.964941342546925	0.98070596174507	388.784355162236	926.072900272604	377.81756021781	486.423619452922	321.509245356048	913.840017799801
Slob	FBgn0264087	30.2593231590716	-0.265642462362359	1.66951817758996	-0.159113249515994	0.87357964960189	0.930635429185606	6.33457197820344	26.6282942570397	49.4148307641822	95.9335471698817	1.06108661833679	2.18360816678567
Myo28B1	FBgn0040299	0.986233120631102	3.21505188488976	3.94475682512569	0.815019030935406	0.41506141671409	NA	0	5.91739872378661	0	0	0	0
CG18585	FBgn0031929	6.62171193688493	-3.48245239755843	3.23063829567909	-1.07794561904876	0.28105802537836	0.459062871553724	0	2.21902452141998	1.02947564092046	36.4817714589691	0	0
